id,snapshot_date,hospital_code,blood_bank_name,district,city,area,address,contact,hospital_type,A+,A-,B+,B-,O+,O-,AB+,AB-,latitude,longitude,source_file
3832,2026-09-04,18105,Yashwantrao Chavan Blood Centre,Satara,Karad,Karad,"Phase 5, Super market, 1st flor hall no.2/1 final plot no.43, Karad, Satara,  Maharashtra","Phone: 9960690605, 9960690601,(02164)228122 ,Fax: -, Email:  sandeepyadav373@gmail.com",Charitable/Vol,14.0,0.0,43.0,0.0,47.0,0.0,8.0,0.0,17.27921,74.18262,blood-avail-data-4-9-2026.pdf
3844,2026-09-04,18107,Dr. Hegdewar Rakta Pedhi,Solapur,Solapur,Railwaylines,"Sahyadri Shopping Centre , RailwayLines, Solapur, Solapur, Maharashtra","Phone: 8975589933 ,Fax: -, Email: hedgewar.raktapedhi@gmail.com",Charitable/Vol,91.0,8.0,136.0,0.0,101.0,6.0,44.0,2.0,17.66388,75.90064,blood-avail-data-4-9-2026.pdf
3845,2026-09-04,18108,"Ima, Sahakar Maharshi Shankarrao Mohite Patil Blood Centre",Solapur,Solapur,Ganeshnagar Akluj,"804, Old Pandharpur Road, Ganeshnagar Akluj,, Solapur, Solapur, Maharashtra","Phone: 02185-222101/225601 ,Fax: 02185-222665/222166, Email:  imabloodbank136@rediffmail.com",Charitable/Vol,17.0,1.0,0.0,0.0,36.0,2.0,4.0,1.0,17.87385,75.00988,blood-avail-data-4-9-2026.pdf
3846,2026-09-04,18109,"Indian Red Cross Society Blood Centre, Bai Gopabai Damani Blood Centre,  Solapur",Solapur,Solapur,Red Cross R,"Bai Gopabai Damani Blood Bank, 165 Railway Line ,Red Cross R, Solapur, Solapur,  Maharashtra","Phone: 8483922106 ,Fax: 1234567890, Email: gopabaidamani@yahoo.com",Red Cross,19.0,0.0,80.0,5.0,184.0,4.0,10.0,0.0,17.67304,75.90713,blood-avail-data-4-9-2026.pdf
3770,2026-09-04,18111,"Indian Red Cross Society Blood Centre, Shriman Rambhai Shah Blood Centre",Solapur,Solapur,Somwarpe,"Jawaharlal Hospital Compound , Shivaji Road, Barsi ,Somwarpe, Solapur, Solapur,  Maharashtra","Phone: 9011095652 ,Fax: -, Email: srsbloodbank@gmail.com",Red Cross,36.0,12.0,78.0,5.0,19.0,6.0,6.0,1.0,18.23421,75.68987,blood-avail-data-4-9-2026.pdf
3771,2026-09-04,18112,"Smbt Institute Of Medical Science And Research Centre, Blood Centre And  Component",Nashik,Nashik,Igatpuri,"Block-101, Ground Floor,  A Wing, New SMBT Hospital Bldg., , Nashik, Nashik,  Maharashtra","Phone: 9130052949, 02553-222300 ,Fax: -, Email: cnetare@gmail.com",Charitable/Vol,22.0,9.0,26.0,2.0,65.0,5.0,15.0,4.0,19.76062,73.76985,blood-avail-data-4-9-2026.pdf
3761,2026-09-04,18113,M/S Jeevan Jyot Charitable TrustS Solapur Blood Centre,Solapur,Solapur,Siddheshwar Peth,"M/S Jeevan Jyot Charitable TrustS Solapur Blood Centre, Solapur, Solapur,  Maharashtra","Phone: 9822297215 ,Fax: -, Email: solapurbloodbank@gmail.com",Charitable/Vol,5.0,0.0,21.0,0.0,3.0,0.0,3.0,0.0,17.66265,75.89612,blood-avail-data-4-9-2026.pdf
3762,2026-09-04,18114,Akshay Blood Centre,Solapur,Solapur,Lashkar,"Survey No.2212, First Floor, Laxmi Narayan Apartment, South , Lashkar, Solapur,  Solapur, Solapur, Maharashtra","Phone:  989024433 ,Fax: 0, Email: akshaybloodbank.solapur@gmail.com",Charitable/Vol,19.0,2.0,44.0,5.0,48.0,2.0,9.0,1.0,17.65726,75.91027,blood-avail-data-4-9-2026.pdf
3764,2026-09-04,18115,"Athar Blood Centre, Solapur",Solapur,Solapur,Athar Blood,"Athar Minorities Social & Welfare Associations, Athar Blood , Solapur, Solapur,  Maharashtra","Phone: 9689999744 ,Fax: -, Email: atharbloodbank@ymail.com",Charitable/Vol,13.0,0.0,24.0,1.0,14.0,3.0,3.0,1.0,17.65992,75.90639,blood-avail-data-4-9-2026.pdf
3765,2026-09-04,18116,Rajashri Chatrapati Shahu Maharaj Govt. Medical College And Chatrapati  Pramilaraje  General  Hospita,Kolhapur,Karveer,Somwar Peth,"Dasara Chowk, Somwar Peth, C.P.R Hospital Compound,, Karveer, Kolhapur,  Maharashtra","Phone: 2312644337 ,Fax: -, Email: rcsmgmc.cprbloodbank@gmail.com",Govt.,10.0,0.0,23.0,0.0,12.0,1.0,7.0,0.0,16.6716,74.2346,blood-avail-data-4-9-2026.pdf
3775,2026-09-04,18117,Leelavati Blood Centre,Buldana,Buldhana,John Lay Out,"John Lay Out, Jamrnn Road, Near Bus stand,, Buldhana, Buldana, Maharashtra","Phone: 9834374310 ,Fax: -, Email: dr.ajitshirsat@rediffmail.com",Private,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.52921,76.18417,blood-avail-data-4-9-2026.pdf
3777,2026-09-04,18118,Annasaheb Galatge Lions Blood Centre  Run By Gadhinglaj Lions Welfare  Association,Kolhapur,Gadhinglaj,Doctors Colony,"Doctors Colony, Gadhinglaj,, Gadhinglaj, Kolhapur, Maharashtra","Phone: 9423800099 ,Fax: (02327) 223100, Email: annasahebg@gmail.com",Charitable/Vol,76.0,2.0,56.0,5.0,98.0,2.0,24.0,1.0,16.21944,74.35184,blood-avail-data-4-9-2026.pdf
3787,2026-09-04,18120,"Late Balasaheb Datye, Lions Blood Centre, Ichalkaranji",Kolhapur,Ichalkaranji,Hatkananga,"5/468, Datye Mala, Lions Park,  Ichalkaranji, Tal-Hatkananga, Ichalkaranji,  Kolhapur, Maharashtra","Phone: 9689817995 ,Fax: 1234567890, Email: lbbank89@gmail.com",Charitable/Vol,14.0,0.0,15.0,2.0,15.0,0.0,5.0,0.0,16.68168,74.46774,blood-avail-data-4-9-2026.pdf
3789,2026-09-04,18121,"Mahatma Gandhi Hospital Blood Centre, New Pargaon",Kolhapur,Hatkanangale,New Pargaon,"At.Post-New Pargaon, TQ-Hatkanangale,, Dist. Kolhapur, Hatkanangale, Kolhapur,  Maharashtra","Phone: 9823427765, 0230 / 2477081 - 83/2477308 ,Fax: 0230 - 2477081-83 ,  Email: mghbbnewpargaon@gmail.com",Charitable/Vol,48.0,3.0,102.0,2.0,99.0,3.0,9.0,0.0,16.86221,74.240034,blood-avail-data-4-9-2026.pdf
3791,2026-09-04,18122,Dr. D.Y Patil Hospital Blood Centre,Kolhapur,Kolhapur,Kadamwadi,"Kadamwadi,, Kadamwadi, Kolhapur, Kolhapur, Maharashtra","Phone:  985037295 ,Fax: 1234567890, Email: tejsheelingale@gmail.com",Charitable/Vol,25.0,3.0,47.0,4.0,43.0,2.0,16.0,0.0,16.71509,74.2567,blood-avail-data-4-9-2026.pdf
3795,2026-09-04,18123,Rajarshi Shahu Indian Red Cross Blood Centre,Kolhapur,Kolhapur,K.E.Assembly,"253/C/1, Rotary Samaj Seva Centre, K.E.Assembly Road,, Kolhapur, Kolhapur,  Maharashtra","Phone: (0231) 2651640 ,9923138264 ,Fax: (0231) 2667540  , Email:   rsbbkop@gmail.com",Red Cross,69.0,4.0,132.0,7.0,64.0,4.0,28.0,0.0,16.69132,74.24487,blood-avail-data-4-9-2026.pdf
3778,2026-09-04,18124,Acharya Shree Tulsi Blood Centre,Kolhapur,jaysingpur,Udagaon,"Gat.No.1232 Sangli - Kolhapur Road, Jaysingpur Udgaon, in front of Sai showroom  ,Udagaon, jaysingpur, Kolhapur, Maharashtra","Phone: 7057548108 ,Fax: -, Email: tulsibloodbank.555@gmail.com",Charitable/Vol,41.0,0.0,39.0,0.0,81.0,0.0,12.0,1.0,16.79148,74.57269,blood-avail-data-4-9-2026.pdf
3780,2026-09-04,18125,"Arpan Blood Centre, Blood Component And Apheresis Centre Kolhapur",Kolhapur,KOLHAPUR,reliance mall,"1st floor,Saroj Apparment,, Subhash Road, Near Reliance Mall, Kolhapur,  KOLHAPUR, Kolhapur, Maharashtra","Phone: 8605757555 ,Fax: 1234567890, Email: arpanbloodbankkop@gmail.com",Charitable/Vol,60.0,0.0,109.0,1.0,95.0,5.0,10.0,1.0,16.71094,74.23765,blood-avail-data-4-9-2026.pdf
3784,2026-09-04,18126,"Sai Seva Medical Foundation, Vaibhavlaxmi Blood Centre",Kolhapur,Kolhapur,Deccan,"1036/A, E- ward, 1st  floor, Deccan Engineering, opp. Parvat, Kolhapur,  Kolhapur, Maharashtra","Phone: 0231 2664949 ,Fax: -, Email: vaibhavilaxmibloodbank2012@gmail.com",Charitable/Vol,239.0,1.0,78.0,2.0,215.0,0.0,35.0,3.0,19.205274,72.840465,blood-avail-data-4-9-2026.pdf
3802,2026-09-04,18129,Chattrapati Shahu Maharaj Aadhar Blood Centre,Pune,Pune,Patil Plaza,"Sr.No. 31/1/1, Plot Number 228,Building No.698, Patil Plaza,, Pune, Pune,  Maharashtra","Phone: 9096395872 ,Fax: -, Email: aadharbloodbank@gmail.com",Charitable/Vol,25.0,1.0,65.0,2.0,76.0,1.0,15.0,0.0,18.46625,73.85771,blood-avail-data-4-9-2026.pdf
3727,2026-09-04,18130,"Shri Basaveshwar Manav  Vikas, Grameen Sevabhavi Sanstha, Adarsh Blood Centre",Sangli,Sangli,Ganesh Nagar,"3rd floor Liladhar Plaza C.S. No. 1597/2, Ganesh Nagar, 3 la, Sangli, Sangli,  Maharashtra","Phone: 9273941878 ,Fax: -, Email: adarshbbsangli07@gmail.com",Charitable/Vol,72.0,0.0,28.0,0.0,110.0,6.0,10.0,0.0,16.842421,74.619929,blood-avail-data-4-9-2026.pdf
3720,2026-09-04,18131,"Azad Panchi Groups, M/S Siddheshwar Blood Centre, Solapur",Solapur,Solapur,Siddheshwar Peth,"126, Kalyani Tower, Siddheshwar Peth, Near Yashodhara Hospit,  Near Pangal High  School, Behind Civil Court, Solapur., Solapur, Solapur, Maharashtra","Phone: 9730960093 ,Fax: 0, Email: siddheshwarbloodbank@gmail.com",Charitable/Vol,101.0,0.0,217.0,2.0,139.0,4.0,38.0,0.0,17.669,75.9099,blood-avail-data-4-9-2026.pdf
3724,2026-09-04,18132,Jeevandhara Blood Centre,Kolhapur,KOLHAPUR,Rajarampuri,"1648 E- ward saidarshan hights , opp sarada Medical,chandrak, Rajarampuri 7th  Lane, KOLHAPUR, Kolhapur, Maharashtra","Phone: 9822322223 ,Fax: -, Email: sjivandhara@yahoo.com",Charitable/Vol,0.0,0.0,75.0,0.0,16.0,0.0,0.0,0.0,16.69411,74.24156,blood-avail-data-4-9-2026.pdf
3725,2026-09-04,18134,"Azad Panchi Groups, Miraj Serological Institute Blood Centre",Sangli,Sangli,Ganesh Nagar,"Near Civil Hospital, Ganesh Nagar, 1st lane, S.No.1682,, Sangli, Sangli,  Maharashtra","Phone: 9423337545,0233-2374333 ,Fax: -, Email: drrutujapujari@gmail.com",Charitable/Vol,81.0,2.0,71.0,2.0,61.0,4.0,12.0,1.0,16.8524,74.58148,blood-avail-data-4-9-2026.pdf
3708,2026-09-04,18135,"M/S. Shri Hazur Saheb Blood Centre, Components Laboratory And Apheresis  Centre",Parbhani,Parbhani,Shivaji Nagar,"M/s. Shri Hazur Saheb Blood Bank, Components Laboratory & Ap, Parbhani,  Parbhani, Maharashtra","Phone: 02452-226666,7776026666 ,Fax: -, Email: sshivdatt@gmail.com",Charitable/Vol,82.0,3.0,93.0,3.0,84.0,6.0,36.0,5.0,9.261564,76.77135,blood-avail-data-4-9-2026.pdf
3711,2026-09-04,18136,M/S. Global Hospital-Super Speciality Andtransplant Centre,Mumbai,Mumbai,Parel,"35. Dr. E. Borges Road, Hospital Avenue, Opp. Shirodkar High, Parel, Mumbai,  Maharashtra","Phone: 9820168514,022 - 67670341 ,Fax: 67670121, Email:  rajeev.nikte@globalhospitalsindia.com",Private,14.0,4.0,21.0,2.0,20.0,2.0,6.0,0.0,18.9993,72.8406,blood-avail-data-4-9-2026.pdf
3715,2026-09-04,18137,"Padmashri Dr. Vitthalrao Vikhe Patil Foundation Ahmednagar Medical College  Hospital, Blood Bank",Ahmadnagar,Ahmednagar,Vadgaon,"Opp.Govt.Milk Dairy Vadgaon Gupta  M.I.D.C.,, Ahmednagar, Ahmadnagar,  Maharashtra","Phone: 9881573633 ,Fax: 2412779782, Email: bloodcentre.vimsmch@gmail.com",Charitable/Vol,39.0,4.0,35.0,2.0,60.0,5.0,23.0,1.0,19.19874,74.72329,blood-avail-data-4-9-2026.pdf
3718,2026-09-04,18138,Jankalyan Blood Centre,Ahmadnagar,Ahmednagar,Nalegaon,"Gadgil Patangan, Nalegaon, , Ahmednagar, Ahmadnagar, Maharashtra","Phone: 8378958696 ,Fax: 9028088589, Email:  jankalyanbloodbanknagar@rediffmail.com",Charitable/Vol,43.0,3.0,59.0,1.0,48.0,1.0,11.0,2.0,19.09462,74.73137,blood-avail-data-4-9-2026.pdf
3730,2026-09-04,18139,Pravara Medical Trusts Blood Centre,Ahmadnagar,Rahata,Loni,"Pravara Rural Hospital & Medical Dental College Loni (BK) TQ, Rahata,  Ahmadnagar, Maharashtra","Phone: 9823206964,02422-271201 ,Fax: 02422- 273413, Email:  bloodbank@pmtpims.org",Charitable/Vol,10.0,1.0,5.0,4.0,33.0,3.0,13.0,0.0,19.57868,74.45594,blood-avail-data-4-9-2026.pdf
3754,2026-09-04,18140,Shri Sainath Blood Centre,Ahmadnagar,Shirdi,Rahata,"opp. Bus Stand,  Shri Saibaba Sansthan, Shirdi Tal - Rahata,, Shirdi ,  Ahmadnagar, Maharashtra","Phone: 02423-258525  ,Fax: 02423-258676, Email: drpatilsr@rediffmail.com",Charitable/Vol,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,19.75421,74.47796,blood-avail-data-4-9-2026.pdf
3756,2026-09-04,18141,Ahmednagar Municipal Council Blood Centre,Ahmadnagar,Ahmednagar,Asha Theatre,"Late. Balasaheb Deshpande Hospital, Near Asha Theatre,, Late. Balasaheb  Deshpande Hospital, Near Asha Theatre,, Ahmednagar, Ahmadnagar, Maharashtra","Phone: 9372879393 ,Fax: 0242345646, Email: bloodbankamc@gmail.com",Govt.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.09269,74.73623,blood-avail-data-4-9-2026.pdf
3743,2026-09-04,18142,"Civil Surgeon, General Hospital, Blood Centre",Ahmadnagar,Ahmednagar,Savedi,"District General / Civil Hospital  Savedi Road,, Ahmednagar, Ahmadnagar,  Maharashtra","Phone: 8788120409 ,Fax: 2412430127, Email: bloodbankcha37@gmail.com",Govt.,81.0,9.0,134.0,3.0,111.0,0.0,51.0,7.0,19.10843,74.73536,blood-avail-data-4-9-2026.pdf
3745,2026-09-04,18143,Dr. JondhaleS Nityaseva Blood Centre,Ahmadnagar,Shrirampur,Shrirampur,"Dr. JondhaleS Nityaseva Blood Centre, Shrirampur, Ahmadnagar, Maharashtra","Phone: 8888008686 ,Fax: -, Email: dr.om.jondhale@gmail.com",Charitable/Vol,17.0,3.0,12.0,2.0,13.0,4.0,9.0,1.0,19.6227,74.6604,blood-avail-data-4-9-2026.pdf
3747,2026-09-04,18144,Ashtavinayak Blood Bank,Ahmadnagar,Ahmednagar,Akashwani Kendra,"Sai palace,akashwani kendra,near professor colony chowk,, Ahmednagar,  Ahmadnagar, Maharashtra","Phone: 021412423434 ,Fax: -, Email: ashtavinayakbllodbank@gmail.com",Charitable/Vol,76.0,0.0,139.0,0.0,77.0,0.0,34.0,0.0,19.117,74.73587,blood-avail-data-4-9-2026.pdf
3752,2026-09-04,18145,"Rotary Blood Centre, Rahuri Charitable Trust",Ahmadnagar,Rahuri,Nagar Manmad,"Acharya Anand Rushiji Bhavan, Near Water Tank, Nagar Manmad , Rahuri,  Ahmadnagar, Maharashtra","Phone: 9975255654,232975 ,Fax: -, Email: rotarybloodbankrahuri@gmail.com",Charitable/Vol,32.0,3.0,23.0,1.0,36.0,3.0,7.0,1.0,19.419633,74.65553,blood-avail-data-4-9-2026.pdf
3735,2026-09-04,18146,Sanjeevani Blood Centre,Ahmadnagar,Kopargaon,Vivekanand Nagar,"110, 2/B Nishigandh, Vivekanand Nagar, Near  S.G Vidyalay,, Kopergaon,  Ahmadnagar, Maharashtra","Phone: 7588567384, 02423-222237/224885/ 223117  ,Fax: -, Email:  neeetapatil@gmail.com",Charitable/Vol,11.0,4.0,17.0,0.0,26.0,4.0,8.0,2.0,19.88039,74.47092,blood-avail-data-4-9-2026.pdf
3736,2026-09-04,18147,Anandrushiji Blood Centre,Ahmadnagar,Ahmednagar,Burudgaon,"Survey no.16/1, plot no.2 behind Anadrushiji Hospital Burudg, Ahmednagar,  Ahmadnagar, Maharashtra","Phone: 9049673565,0241-2320472 /3/4 ,Fax: 0241-2359085/2353055, Email:  ar.bloodbank@gmail.com",Charitable/Vol,71.0,2.0,100.0,8.0,77.0,7.0,38.0,1.0,19.08069,74.73228,blood-avail-data-4-9-2026.pdf
3741,2026-09-04,18149,Laksh Foundation New Arpan Voluntary Blood Centre Ahmednagar,Ahmadnagar,Ahmednagar,Bus Stand,"1st Floor, Sahakar Kranti Bldg. Market Yard, Near Bus Stand,, Ahmednagar,  Ahmadnagar, Maharashtra","Phone: 9922222068 ,Fax: -, Email: s9922222068@gmail.com",Charitable/Vol,24.0,0.0,32.0,0.0,84.0,0.0,32.0,0.0,20.004874,73.787165,blood-avail-data-4-9-2026.pdf
3981,2026-09-04,18150,Shri Bhausaheb Hire Govt. Medical College And Hospital Blood Centre Dhule,Dhule,Dhule,Surat By,"C.S. No.501, Chakkarbardi, Surat By-pass Highway, Dhule, Dhule, Dhule, Dhule,  Maharashtra","Phone: 9422775998 ,Fax: -, Email: bloodbankdhule@gmail.com",Govt.,5.0,4.0,6.0,8.0,7.0,2.0,4.0,0.0,20.86395,74.76235,blood-avail-data-4-9-2026.pdf
3985,2026-09-04,18152,Jawahar Medical Foundation Blood Centre,Dhule,Dhule,Morane,"Hutatma Shririshkumar Nagar, Opp.Jawahar Suthgirani, Morane,, A.C.P.M. COLLEGE  MORANE DHULE, Dhule, Dhule, Maharashtra","Phone: 9011125456 ,Fax: 02562-277298, Email: acpm@rediffmail.com",Charitable/Vol,4.0,1.0,5.0,1.0,15.0,1.0,1.0,1.0,20.90361,74.741293,blood-avail-data-4-9-2026.pdf
3971,2026-09-04,18153,Jeevan Jyoti Blood Centre,Dhule,Dhule,Green Park,"Plot No-204,Graund Floor ,Green Park ,Station Road ,Dhule, Dhule, Dhule,  Maharashtra","Phone: 9607407777 ,Fax: -, Email: jeevanjyotibloodbank492@gmail.com",Charitable/Vol,77.0,14.0,78.0,0.0,125.0,3.0,16.0,1.0,20.89788,74.77535,blood-avail-data-4-9-2026.pdf
3973,2026-09-04,18154,Shree Navjeevan Blood Centre Dhule,Dhule,Dhule,Behi,"Plot No.39, Survey no- 579 / 3+5, Behind Vaibhav Nagar, Behi, Dhule, Dhule,  Maharashtra","Phone: 9881171637 / 9822969653,02562-245662 ,Fax: 02562-245662, Email:  navjeevan.dhule@gmail.com",Charitable/Vol,37.0,3.0,87.0,5.0,71.0,3.0,13.0,1.0,20.89443,74.7597,blood-avail-data-4-9-2026.pdf
3977,2026-09-04,18155,Dhanwantri Blood Centre,Jalgaon,Bhusawal,Jalgaon,"Dhanwantri Blood Centre,  H. No. 5/464/1 plot No. 77/3, Jamn, Bhusawal, Jalgaon,  Maharashtra","Phone: 9326728048 ,Fax: -, Email: mahajanpath@hotmail.com",Charitable/Vol,3.0,0.0,5.0,0.0,11.0,1.0,2.0,1.0,21.03429,75.78103,blood-avail-data-4-9-2026.pdf
3979,2026-09-04,18156,Keshavsmruti Pratishthan Sanchalit Madhavrao Golwalkar Swayamsevi Raktpedhi,Jalgaon,Jalgaon,Dr. Anil Achyarya Bhavan,"OPP. GOLANI MARKET, JALGAON, DR. ANIL ACHYARYA BHAVAN, Jalgaon, Jalgaon,  Maharashtra","Phone: 9422564079 ,Fax: 2572229963, Email: mgsr98@gmail.com",Charitable/Vol,13.0,1.0,7.0,6.0,8.0,1.0,3.0,1.0,21.01724,75.56417,blood-avail-data-4-9-2026.pdf
3963,2026-09-04,18157,Civil Hospital Blood Centre,Jalgaon,Jalgaon,Zilha Peth,"Civil hospital blood bank, Dixit Wadi, Zilha Peth,JALGAON, Jalgaon, Jalgaon,  Maharashtra","Phone: 9890607987 ,Fax: 0, Email: chjbbjal@gmail.com",Govt.,38.0,2.0,41.0,0.0,62.0,5.0,19.0,1.0,21.00844,75.56821,blood-avail-data-4-9-2026.pdf
3967,2026-09-04,18158,Indian Red Cross Society Sanchalit Askaran Tarachand Jain Blood Centre,Jalgaon,Chopda,Jalgaon,"First floor ,Jawahar Market, Near Old Tehasil Office,, Chopda, Jalgaon,  Maharashtra","Phone: 7020718245 ,Fax: -, Email: ircschopda1999@gmail.com",Red Cross,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.00423,75.54455,blood-avail-data-4-9-2026.pdf
3968,2026-09-04,18159,Jeevanshri Raktapedi,Jalgaon,Jalgaon,Amalner,"I st Floor, Rasmanju complex, Bhagwat Road, Amalner,, Jalgaon, Jalgaon,  Maharashtra","Phone: 9226894187 ,Fax: 09226894187, Email: jsbbamalner@gmail.com",Charitable/Vol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.04221,75.06002,blood-avail-data-4-9-2026.pdf
4004,2026-09-04,18160,Jeevan Surabhi Blood Centre,Jalgaon,Chalisgaon,Jalgaon,"Laxmi Nagar, Kargaon Road,, Chalisgaon, Jalgaon, Maharashtra","Phone: 9422383322 ,Fax: 9823232307, Email: jsbb@live.in",Charitable/Vol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.00423,75.55692,blood-avail-data-4-9-2026.pdf
4006,2026-09-04,18161,Indian Red Cross Society Blood Centre Jalgaon,Jalgaon,Jalgaon,Opp.B.J.Market,"Near Civil Hospital, Athwadi Bazar, Opp.B.J.Market,, TPSII PLOT NO 167A Near B J  Market Near Civil Hospital RD Ja, Jalgaon, Jalgaon, Maharashtra","Phone: 9921459583 ,Fax: -, Email: ircs_jal@yahoo.in",Red Cross,45.0,1.0,58.0,10.0,76.0,2.0,26.0,0.0,21.01028,75.5677,blood-avail-data-4-9-2026.pdf
4007,2026-09-04,18162,Godavari FoundationS Dr.Ulhas Patil Medical College And Hospital Blood Centre,Jalgaon,Jalgaon,Jalgaon Khurd,"Godavari FoundationS Dr.Ulhas Patil Medical College And Hospital Blood Centre,  Jalgaon- Kh, Jalgaon, Jalgaon, Jalgaon, Maharashtra","Phone: 9823100333, 0257-2366739 ,Fax: 0257-2366648, Email:  dupmcbloodcentre2010@gmail.com",Charitable/Vol,11.0,3.0,4.0,0.0,36.0,3.0,5.0,1.0,21.05727,75.69546,blood-avail-data-4-9-2026.pdf
3993,2026-09-04,18164,"Civil Surgeon, District General Hospital Blood Centre,  Nandurbar",Nandurbar,Nandurbar,Nandurbar,"Railway Station Road Survey No.406 Civil Hospital Compound, , Nandurbar,  Nandurbar, Maharashtra","Phone: 9823270226(Jayashree Khaiche 9890806397) ,Fax: 02564 - 210122, Email:  csnandurbar1@gmail.com",Govt.,0.0,1.0,10.0,5.0,1.0,1.0,8.0,0.0,21.37555,74.24276,blood-avail-data-4-9-2026.pdf
3996,2026-09-04,18165,"Ansar Blood Centre, Malegaon",Nashik,Malegaon,Islampura,"1398/1, Islampura, Industrial Society Compound, Quidwai Road, Malegaon, Nashik,  Maharashtra","Phone: 9309907158 ,Fax: -, Email: dransarbloodbankmalegaon@rediffmail.com",Charitable/Vol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,blood-avail-data-4-9-2026.pdf
3999,2026-09-04,18166,Ashirwad Medical Foundations Gsk Blood Centre And Components,Nagpur,Nagpur,Besides Gurudwara,"1, Manoj Building, Besides Gurudwara, Central Bazar Road, Ra, Nagpur, Nagpur,  Nagpur, Maharashtra","Phone: 9322041459 ,Fax: -, Email: gskbloodbank@gmail.com",Charitable/Vol,18.0,1.0,75.0,0.0,28.0,0.0,0.0,1.0,21.13422,79.07634,blood-avail-data-4-9-2026.pdf
4002,2026-09-04,18167,Seva Blood Centre,Nashik,MALEGAON,Soygaon,"NILKANTH BUILDING, SATANA NAKA, SOYGAON, MALEGAON, Nashik, Maharashtra","Phone: 8390615555 ,Fax: -, Email: sevabldbankmalegaon@gmail.com",Charitable/Vol,76.0,0.0,9.0,0.0,66.0,3.0,17.0,0.0,20.55255,74.47539,blood-avail-data-4-9-2026.pdf
3988,2026-09-04,18168,Arpan Blood Centre And Blood Component Laboratory And Research Centre Nashik,Nashik,Nashik,Opp.Ga,"1 st floor, Office No.102/103, Dr. Athawale Chambers, Opp.Ga, Nashik, Nashik,  Maharashtra","Phone: 9822324340(Tated)/9422770765 ,Fax: 0253-2313662, Email:  nandkishor@arpanbloodbank.org",Charitable/Vol,20.0,0.0,66.0,2.0,41.0,0.0,39.0,3.0,20.00487,73.78716,blood-avail-data-4-9-2026.pdf
3989,2026-09-04,18169,Civil Hospital Blood Centre Nashik,Nashik,Nashik,Trimbak Naka,"Near Thakkar Bazaar, Trimbak Naka, Nashik, Nashik, Maharashtra","Phone: 7821024199 ,Fax: -, Email: civilbloodbanknsk@gmail.com",Govt.,4.0,9.0,3.0,1.0,13.0,7.0,0.0,1.0,19.99689,73.77818,blood-avail-data-4-9-2026.pdf
3942,2026-09-04,18170,"Medical Superitendant, J.D.C. Bytco Hospital Blood Centre",Nashik,Nashik,Nashik Road,"1st Flr,Bytco Hospital, Nashik Road, Behind Durga Garden Sha, Nashik, Nashik,  Maharashtra","Phone: 9422762233 ,Fax: -, Email: hidocatul@rediffmail.com",Govt.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,blood-avail-data-4-9-2026.pdf
3933,2026-09-04,18171,"Jankalyan Blood Centre, Nashik",Nashik,Nashik,Gangapur,"3, Shree Nagar, Old Gangapur Naka, Gangapur Road,, Nashik, Nashik, Maharashtra","Phone: 0253-2573493/2575249 ,Fax: 0253-2313722, Email:  rssjan_nsk@rediffmail.com",Charitable/Vol,72.0,0.0,28.0,7.0,121.0,7.0,17.0,4.0,20.00884,73.7702,blood-avail-data-4-9-2026.pdf
3934,2026-09-04,18172,Sainik Aspatal Military Hospital Blood Centre,Nashik,Deolali,Devlali Nashik,"Sainik Aspatal, Military Hospital, Devlali Nashik , Deolali, Nashik,  Maharashtra","Phone: 9148708222 ,Fax: -, Email: poonamyadav012@gmail.com",Govt.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,blood-avail-data-4-9-2026.pdf
3937,2026-09-04,18173,DevaS Health And Devlopment Foundation Samta Blood Centre,Nashik,Nashik,Govind Nagar,"DevaS Health And Devlopment Foundation Samta Blood Centre, Nashik, Nashik,  Maharashtra","Phone: 9975997867 ,Fax: -, Email: samtabloodbank@gamil.com",Charitable/Vol,2.0,0.0,1.0,0.0,10.0,0.0,1.0,0.0,19.97198,73.79212,blood-avail-data-4-9-2026.pdf
3923,2026-09-04,18175,Ndmvps Medical College And Hospital Blood Centre,Nashik,Nashik,Adgaon,"MVP Hospital Blood Bank, O-131, Ground Floor, OPD Building, , Nashik , Nashik,  Maharashtra","Phone: 9921737694 ,Fax: -, Email: archu12241@gmail.com",Charitable/Vol,64.0,0.0,48.0,11.0,60.0,10.0,15.0,0.0,20.03435,73.85457,blood-avail-data-4-9-2026.pdf
