snapshot_date,entrydate,hospital_code,blood_bank_name,address,contact,hospital_type,A+,A-,B+,B-,O+,O-,AB+,AB-,source_file,district,area,city,latitude,longitude,BBRI,risk_class
2026-09-10,2026-09-10 08:53:37,18203,"Jai Matadi Bahuuddeshiya Sevabhavi Sasthas Guru Gobindsinghji Blood Centre,  Blood Comp And Aphs Nand","House no. 1-1-69 / 44, Ground floor and First Floor, Naroji , Nanded, Nanded,  Maharashtra","Phone: 9145432520  02462-233332 ,Fax: -, Email: ggbloodbank@gmail.com",Charitable/Vol,157,9,169,14,157,11,80,1,blood-avail-data-10-9-26.pdf,Nanded,Naroji,Nanded,19.15962,77.30828,6.775656369962591,Low Risk
2026-09-10,2026-09-10 02:35:58,18204,Bhiwandi Blood Centre,"271,Second Floor Al-Hera Complex Teen Batti,, Bhiwandi, Thane, Maharashtra","Phone: 9823271858 ,Fax: -, Email: bhiwandi_blood_bank@yahoo.com",Charitable/Vol,13,0,3,0,10,1,0,0,blood-avail-data-10-9-26.pdf,Thane,Hera Complex Teen Batti,Bhiwandi,19.30109,73.0585,31.261220473068523,Moderate Risk
2026-09-10,2026-09-10 09:12:50,27154,"Sir, J.J. Group Hospital Blood Centre, Byculla Mumbai","Blood Bank Department, Main Building, Gr.floor near Apaghath Vibhagh, Sir  J.J.Hospital Byculla, Mumbai, Mumbai, Maharashtra","Phone: 9322106373 ,Fax: -, Email: jjbloodbank@gmail.com",Govt.,30,8,10,1,13,4,16,3,blood-avail-data-10-9-26.pdf,Mumbai,Byculla,Mumbai,18.96299,72.83376,14.37877852199705,Low Risk
2026-09-10,2026-09-10 07:55:42,27152,Bai Gangabai Ladies Hospital Blood Centre Gondiya,"Bai Gangabai Ladies Hospital Blood Bank,Civil Lines, Gondia, Gondiya,  Maharashtra","Phone: 8668833731 ,Fax: -, Email: gondiabloodbank@gmail.com",Govt.,3,0,2,0,2,0,3,0,blood-avail-data-10-9-26.pdf,Gondiya,Civil Lines,Gondia,21.45925,80.19768,37.24701777015914,Moderate Risk
2026-09-10,2026-09-10 09:26:25,284589,M/S. Jai Mata Di Bahuddeshiya SansthaS Melghat Blood Centre,"M/S. Jai Mata Di Bahuddeshiya SansthaS Melghat Blood Centre, Amravati, Amravati,  Maharashtra","Phone: 8275290579 ,Fax: 1234567890, Email: manish.chandnani88@gmail.com",Charitable/Vol,91,3,113,7,103,5,25,0,blood-avail-data-10-9-26.pdf,Amravati,Melghat,Amravati,21.4745734,76.8891609,11.624195954450933,Low Risk
2026-09-10,2026-09-10 08:15:54,18209,Vijayee Blood Centre Vasai (W),"Andrandes Bhavan 1st Floor, Plot No 2, Sr.No 277A Behind Pap, Vasai, Palghar,  Maharashtra","Phone: 9823488750 ,Fax: -, Email: vijayeebloodbank@gmail.com",Charitable/Vol,8,1,50,0,68,0,3,0,blood-avail-data-10-9-26.pdf,Palghar,Palghar,Vasai,19.36664,72.8161,25.49196043672339,Moderate Risk
2026-09-10,2026-09-10 17:04:27,284467,"Mahalaxmi Blood Centre, Kagal,Kolhapur","Plot no:317, CTS No:2115, Ground Floor, Jaysinghrao Park N.R, Kolhapur,   Maharashtra","Phone: 9130028585 ,Fax: -, Email: mahalaxmibloodcentrekagal2023@gmail.com",Charitable/Vol,24,1,18,2,30,3,18,1,blood-avail-data-10-9-26.pdf,Kolhapur,Jaysinghrao Park N.R,Kolhapur,19.780323,79.111326,13.914149992946546,Low Risk
2026-09-10,2026-09-10 08:56:22,18205,Mira Bhayandar Muncipal Corporation Rajeev Gandhi Blood Centre,"C.S No.30/32, Poonam Sagar Complex, Near Allahabad Bank, Mir, Mira Road, Thane,  Maharashtra","Phone: 9975564128 ,Fax: 1234567890, Email: vinayakchaudhari1@gmail.com",Charitable/Vol,4,1,10,0,1,1,4,0,blood-avail-data-10-9-26.pdf,Thane,Mira Road,Mira Road,19.2565,72.84684,27.448888303042825,Moderate Risk
2026-09-10,2026-09-10 05:22:03,27150,"Sub -Dist Cottage Hospital, Blood Centre , Sawantwadi, Sindhudurg","Sub -Dist Cottage Hospital, Blood Bank, Sawantwadi, Sindhudurg, Maharashtra","Phone: 9422436096 ,Fax: -, Email: bloodbank.sdhsawantwadi@gmail.com",Govt.,0,0,0,0,0,0,0,0,blood-avail-data-10-9-26.pdf,Sindhudurg,Sindhudurg,Sawantwadi,15.90526,73.82132,50.0,Moderate Risk
2026-09-10,2026-09-10 17:04:28,18208,M/S. Shri Hazur Saheb Blood Centre,"M/s. Shri Hazur Saheb Blood Bank,  2nd Floor, Opp. Bank of I, SANTKRIPA MARKET G  G ROAD NEAR GURUDWARA, NANDED, Nanded, Maharashtra","Phone: 9423432225,02462-248888, 239999 ,Fax: -, Email:  shs.bloodbanknanded@gmail.com",Charitable/Vol,8,3,3,4,56,0,10,1,blood-avail-data-10-9-26.pdf,Nanded,Opp. Bank Of I,NANDED,19.14959,77.31517,20.273664634201936,Low Risk
2026-09-10,2026-09-10 17:04:30,18098,"Akshay Blood Centre, Miraj","Plot No- 1/7, Near Anand Nursing Home, 2nd Floor Miraj Sangl, Miraj, Sangli,  Maharashtra","Phone: 9028456709 ,Fax: 0, Email: abbmiraj@gmail.com",Charitable/Vol,21,1,25,1,59,3,4,1,blood-avail-data-10-9-26.pdf,Sangli,Miraj,Miraj,16.83325,74.63904,12.26015734615392,Low Risk
2026-09-10,2026-09-10 10:49:24,18094,Vasantdada Patil Blood Centre And Haematology Research Centre,"AIP- Miraj, Mirasaheb Shopping Complex,  Opp. City Police St, Miraj , Sangli,  Maharashtra","Phone: 93252228780233- 2229619 / 2222319 ,Fax: -, Email:  svpbb1984@rediffmail.com",Charitable/Vol,53,2,33,0,110,6,9,4,blood-avail-data-10-9-26.pdf,Sangli,Mirasaheb Shopping Complex,Miraj,16.8165,74.64247,15.010696697744253,Low Risk
2026-09-10,2026-09-10 08:37:10,18095,"Hindratna Prakashbapu Patil Blood Centre, Sangli","2nd floor, Siddhivinayak Commercial Complex Guest House, Mir, Sangli, Sangli,  Maharashtra","Phone: 7719069398 ,Fax: -, Email: hindratnabloodbank@gmail.com",Charitable/Vol,59,2,47,0,65,8,7,2,blood-avail-data-10-9-26.pdf,Sangli,Siddhivinayak Commercial Complex Guest House,Sangli,16.85124,74.5825,13.179784410043167,Low Risk
2026-09-10,2026-09-10 10:11:20,18096,Bharati Vidyapeeth University Medical College And Hospital Blood Centre,"A/p Wanlesswadi,  Tal- Miraj ,, Sangli, Sangli, Maharashtra","Phone: 02332601594 / 02332601593 ext 266 ,Fax: -, Email:  bharatibloodbanksangli@gmail.com",Charitable/Vol,5,1,17,0,17,2,6,2,blood-avail-data-10-9-26.pdf,Sangli,Miraj,Sangli,16.841716,74.617969,21.53301933894032,Low Risk
2026-09-10,2026-09-10 10:56:42,18097,"Miraj Serological Institute Blood Centre, Miraj","S.No.795/A1, Dr. Bhalchandra Patil Hospital  Zaribag Budhgao, Sangli, Sangli,  Maharashtra","Phone: 9420041490,0233-6451819 / 2211400 ,Fax: -, Email:  msibloodbank@gmail.com",Charitable/Vol,54,3,37,3,78,6,15,0,blood-avail-data-10-9-26.pdf,Sangli,S.No.795/A,Sangli,16.8165,74.64247,18.355676728702367,Low Risk
2026-09-10,2026-09-10 09:22:15,18090,"Islampur Medical Foundations, Rajaram Bapu Blood Centre , Islampur","Islampur C.S. No. 99/1, Near Islampur Spiral CT-Scan  Peth-S, Walwa, Sangli,  Maharashtra","Phone: 9834503508 ,Fax: 2342224939, Email: rajarambapubloodbank@gmail.com",Charitable/Vol,19,0,19,0,16,0,3,1,blood-avail-data-10-9-26.pdf,Sangli,Scan Peth,Islampur,17.03226,74.29261,25.441097752931256,Moderate Risk
2026-09-10,2026-09-10 10:39:12,18091,Smt. Anila Kantilal Kothari Blood Centre And Dept. Of Hemato Oncology,"Dr. D. K. Gosavi Memorial, Shri Siddhivinayak Ganapati Cance, Sangli, Sangli,  Maharashtra","Phone: 9850985432 ,Fax: 0233221160, Email: cancermiraj@gmail.com",Charitable/Vol,3,0,2,0,6,1,3,0,blood-avail-data-10-9-26.pdf,Sangli,Shri Siddhivinayak Ganapati Cance,Sangli,16.83554,74.63139,32.4380264438861,Moderate Risk
2026-09-10,2026-09-10 08:34:16,18076,"Abhinav Sikshan MandalS,  Sanjeevan Blood Centre","Abhinav Sikshan MandalS,  Sanjeevan Blood Centre, Kolhapur, Kolhapur,  Maharashtra","Phone: 9371782825,0231 - 2668031 /32 ,Fax: -, Email: ssfarakte@yahoo.in",Charitable/Vol,107,1,47,0,53,1,13,1,blood-avail-data-10-9-26.pdf,Kolhapur,Abhinav Sikshan Mandals,Kolhapur,16.70974,74.23701,20.91949202219199,Low Risk
2026-09-10,2026-09-10 07:42:57,18078,Noble Charitable Trust S Noble Blood Centre,"B-007, Basement c/o Noble Hospital, 153 Magarpatta city Road, Pune, Pune,  Maharashtra","Phone: 8999411865 ,Fax: -, Email: noblebloodbank@yahoo.in",Charitable/Vol,60,5,76,4,110,7,30,6,blood-avail-data-10-9-26.pdf,Pune,Magarpatta,Pune,18.50482,73.9272,9.217700831879675,Low Risk
2026-09-10,2026-09-10 09:20:40,18199,"Navi Mumbai Muncipal Corporation, Blood Centre","General Hospital Vashi, Near St.Mery Church Sector-10, Vashi, Thane, Thane,  Maharashtra","Phone: 9324292615 ,Fax: 1234567890, Email: nmmcbloodbank@gmail.com",Govt.,13,0,8,0,8,3,4,0,blood-avail-data-10-9-26.pdf,Thane,Vashi,Thane,19.08279,72.99604,24.98082920361061,Low Risk
2026-09-10,2026-09-10 08:59:12,18079,Pimpari Serological Institute Blood Centre,"4th Floor,Esteem Tower, opp K.S.B Pump, Pune-Mumbai Highway,, Pune, Pune,  Maharashtra","Phone: 2027422279 ,Fax: 2027421179, Email: psibbpimpri@gmail.com",Charitable/Vol,14,0,5,4,35,0,29,0,blood-avail-data-10-9-26.pdf,Pune,Mumbai Highway,Pune,18.62432,73.80793,23.140072819222617,Low Risk
2026-09-10,2026-09-10 10:46:02,18072,"Metro Blood Centre,Civil Hospital Aundh Pune","Aundh Camp,, Pune, Pune, Maharashtra","Phone: 9423210104 ,Fax: -, Email: bloodbank.aundh@gmail.com",Govt.,41,7,18,5,53,2,10,0,blood-avail-data-10-9-26.pdf,Pune,Aundh,Pune,18.55375,73.80687,11.365075634650426,Low Risk
2026-09-10,2026-09-10 10:48:45,18193,Chidanand Charitable Trust Blood Centre,"2nd floor shastrinagar gen.hosp Kopar road Dombivili west, , Dombivili west,  Thane, Maharashtra","Phone: 2484393 ,Fax: 0251-2484393, Email: cctbloodbank@gmail.com",Charitable/Vol,26,0,48,0,82,0,13,0,blood-avail-data-10-9-26.pdf,Thane,Dombivili West,Dombivli,19.216,73.082,25.911354945933628,Moderate Risk
2026-09-10,2026-09-10 08:08:39,18073,"Grant Medical Foundation,  A.H. Wadia Trust Blood Centre","40, Sassoon Road, Ruby Hall Clinic, Post Box No. 70,, Pune, Pune, Maharashtra","Phone: 9890148566 ,Fax: 0202616452, Email: bloodbank@rubyhall.com",Charitable/Vol,28,11,134,10,50,20,14,2,blood-avail-data-10-9-26.pdf,Pune,Post Box No,Pune,18.53351,73.87732,4.771056291216577,Low Risk
2026-09-10,2026-09-10 17:04:27,18195,Kalyan Dombivali Muncipal Corporation Sponsered Nandakishore Educaation Society  Arpan Blood Bank,"2nd floor, Bai Rukhminibal Hospital, Near Railway Station, K, Thane, Thane,  Maharashtra","Phone: 0251-3266322 ,Fax: -, Email: nandkishor@arpanbloodbank.org",Charitable/Vol,33,1,23,0,23,0,8,0,blood-avail-data-10-9-26.pdf,Thane,Kalyan (West),Thane,19.24464,73.12353,32.02407572813804,Moderate Risk
2026-09-10,2026-09-10 09:44:47,18196,Ishwar Seva Trusts Dombivali Blood Center,"PTS No.7559, HIssa No.14P, Basement Pushpdeo apt, near sarve, Dombivli, Thane,  Maharashtra","Phone: 9222078605 ,Fax: 0, Email: dombivlibloodcentre@gggmail.com",Charitable/Vol,0,0,0,0,0,0,0,0,blood-avail-data-10-9-26.pdf,Thane,Dombivli,Dombivli,19.2094,73.09395,49.432243732597314,Moderate Risk
2026-09-10,2026-09-10 17:04:29,18190,Kai Wamanrao Oka Rakta Kendra,"VISHNU NAGAR,GHANTALI MANDIR RD,NAUPADA, THANE, Thane, Thane, Maharashtra","Phone: 9833785529 ,Fax: -, Email: woraktapedhi@gmail.com",Charitable/Vol,18,0,19,0,26,2,17,2,blood-avail-data-10-9-26.pdf,Thane,Naupada,Thane,19.19011,72.97148,29.092174598835506,Moderate Risk
2026-09-10,2026-09-10 06:56:58,18070,Jehangir Hospital Blood Centre,"Second floor, 32, Sasoon Road,, Pune, Pune, Pune, Maharashtra","Phone: 9175772258 ,Fax: 0, Email: bloodbank@jehangirhospital.com",Charitable/Vol,84,6,16,6,32,6,11,0,blood-avail-data-10-9-26.pdf,Pune,Sasoon,Pune,18.57729,73.68146,13.823406810438849,Low Risk
2026-09-10,2026-09-10 10:06:03,18071,Kem Hospital Blood Centre,"Sardar Moodliar Road, Rastha Peth,, Pune, Pune, Maharashtra","Phone: 9823955650 ,Fax: 1234567890, Email: mathurabloodbank@gmail.com",Charitable/Vol,3,0,3,0,0,1,0,1,blood-avail-data-10-9-26.pdf,Pune,Rastha Peth,Pune,18.51996,73.86703,30.70798886788817,Moderate Risk
2026-09-10,2026-09-10 09:48:53,285061,Pachpande Multispeciality Hospital Blood Storage Center,"Pachpande multispeciality hospital blood storage center, Santaji nagar, tahsil  road, muktainagar, Jalgaon, Maharashtra","Phone: 9421610802 ,Fax: -, Email: pmhbloodstorage1979@gmail.com",Private,4,0,5,0,5,0,2,0,blood-avail-data-10-9-26.pdf,Jalgaon,Jalgaon,muktainagar,21.0221715,75.4794827,43.57063946531393,Moderate Risk
2026-09-10,2026-09-10 08:15:13,284150,"Shri Dhaneshwari Manav Vikas Mandals, Shantai Blood Centre, Pedgaon, Dist.  Parbhani","RP Hospital & Research Institute of Parbhani Medical College, Upper Ground  Floor, Gut No. 539, 544, 545 (Part), At. post -, Pedgaon, Parbhani, Maharashtra","Phone: 9921148810 ,Fax: -, Email: shantaibloodcenrepmc@gmail.com",Charitable/Vol,61,2,57,8,71,3,14,1,blood-avail-data-10-9-26.pdf,Parbhani,Pedgaon,Pedgaon,19.262469,76.7718,16.329018264229287,Low Risk
2026-09-10,2026-09-10 09:59:07,18088,Cristanand Education Society Blood Centre,"Christanand Education Society Blood Bank,  Christanand Hospi, Brahmapuri,  Chandrapur, Maharashtra","Phone: 9880804284 ,Fax: 7177272016, Email: christanandhosp@sify.com",Charitable/Vol,0,0,0,0,0,0,0,0,blood-avail-data-10-9-26.pdf,Chandrapur,Brahmapuri,Brahmapuri,20.607715,79.855757,50.0,Moderate Risk
2026-09-10,2026-09-10 01:03:24,18089,"Civil Surgeon, General Hospital Blood Centre, Gadchiroli","Blood Bank,  General Hospital, Medical Complex, Chandrapur r, Gadchiroli,  Gadchiroli, Maharashtra","Phone: 7972110876 ,Fax: -, Email: bloodbankgadchiroli@gmail.com",Govt.,3,0,11,1,4,3,10,0,blood-avail-data-10-9-26.pdf,Gadchiroli,Chandrapur R,Gadchiroli,20.17456,79.98441,22.33304834206538,Low Risk
2026-09-10,2026-09-10 00:07:14,18083,Smt Kashibai Navale General Hospital Blood Centre,"Sr. No. 50/15,Building No.5 2nd floor, Narhe, Ambegaon, Pune, Pune, Pune,  Maharashtra","Phone: 9422986743 ,Fax: 0206753744, Email: bloodbank@sknmcgh.org",Charitable/Vol,2,0,1,1,8,0,2,0,blood-avail-data-10-9-26.pdf,Pune,Ambegaon,Pune,18.45624,73.82219,37.115237197924905,Moderate Risk
2026-09-10,2026-09-10 17:04:27,18084,Chakan Blood Centre,"Chakan, Yashwant Nagar, Ambethan Road, Pune, Pune, Maharashtra","Phone: 8888221018 ,Fax: -, Email: chakanbloodcenter09@gmail.com",Charitable/Vol,78,9,69,2,62,5,7,3,blood-avail-data-10-9-26.pdf,Pune,Chakan,Pune,18.521428,73.854454,6.203557824204752,Low Risk
2026-09-10,2026-09-10 17:04:27,18085,"Indian Red Cross Society, (Late Manikbai Chandulal Saraf ) Blood Centre, Pune","Near Govt. Silver Jubilee Hospital, Patas Road Baramati,, Baramati, Pune,  Maharashtra","Phone: 9422333287, 02112-222951/320910 ,Fax: 00, Email:   ircsbbbaramati@gmail.com",Red Cross,2,0,13,1,2,0,1,0,blood-avail-data-10-9-26.pdf,Pune,Baramati,Baramati,18.1526,74.57501,37.98655353529625,Moderate Risk
2026-09-10,2026-09-10 17:04:27,18086,Central India Institute Of Haematology And OncologyS Blood And Blood Component  Bank And Apheresis U,"Central India Institute Of Haematology And OncologyS Blood And Blood Component  Bank And Apheresis UNIT,5th,floor,501,502,vighnesh square,dr.N.B.Khare road,opp.dinanath high  school,dhantoli,nagpur, Nagpur, Nagpur, Maharashtra","Phone: 7774099125 ,Fax: 1234567890, Email: ciihobloodbank2023@gmail.com",Charitable/Vol,34,0,73,2,104,3,31,0,blood-avail-data-10-9-26.pdf,Nagpur,Dhantoli,Nagpur,21.1352,79.07834,20.3943951827154,Low Risk
2026-09-10,2026-09-10 08:44:48,18080,Konkan Mitra Mandal Medical TrustS Sahyadri Speaciality Hospital Blood Centre,"Konkan Mitra Mandal Medical TrustS Sahyadri Speaciality Hospital Blood Centre,  Pune, Pune, Maharashtra","Phone: 9673338405 / 9850540682 / 9422548833 ,Fax: 020 - 67213000, Email:  labqm@sahyadrihospitals.com",Charitable/Vol,23,5,71,6,55,2,24,2,blood-avail-data-10-9-26.pdf,Pune,Deccan Gymkhana,Pune,18.51337,73.83308,14.50141251900061,Low Risk
2026-09-10,2026-09-10 00:12:33,18081,Aditya Birla Memorial Hospital Blood Centre,"Aditya Birla Memorial Hospital Blood Centre, Aditya Birla Hospital Marg,  Thergaon, Chinchwad, Pune, PUNE, Pune, Maharashtra","Phone: 9011352331 ,Fax: 1234567890, Email: rpsingh008@gmail.com",Private,22,3,37,3,64,3,19,2,blood-avail-data-10-9-26.pdf,Pune,Chinchwad,PUNE,18.62572,73.77478,17.31895600851945,Low Risk
2026-09-10,2026-09-10 08:30:57,18082,Rakesh Jain Memorial Blood Centre,"C/O Poona Hospital and Research Centre, 27, Sadashiv Peth, , Pune, Pune,  Maharashtra","Phone: 9689947454 ,Fax: 2024338477, Email: rjmbb@poonahospital.org",Charitable/Vol,17,2,24,1,43,1,3,0,blood-avail-data-10-9-26.pdf,Pune,Sadashiv Peth,Pune,18.51089,73.86632,22.40747391532224,Low Risk
2026-09-10,2026-09-10 08:46:57,18058,Sion Blood Centre,"92/5,  1st floor Geeta bldg. Opp. To Sion Bus depot, Sion (E, Mumbai, Mumbai,  Maharashtra","Phone: 9594642222 ,Fax: -, Email: sionbloodbank@gmail.com",Charitable/Vol,59,0,38,0,165,0,5,0,blood-avail-data-10-9-26.pdf,Mumbai,Sion,Mumbai,19.03648,72.86865,25.761148366975565,Moderate Risk
2026-09-10,2026-09-10 09:44:37,18179,"Nashik Blood Bank And Transfusion Research Institute Blood Bank(Jijau Mahila  Sewabhavi Sanstha, Nash","Ishwar Krupa Ganesh Nagar, Tidke Colony,, Nashik, Nashik, Maharashtra","Phone: 9922901047,,0253-2232996 ,Fax: -, Email:  nashikbloodbank18@gmail.com",Charitable/Vol,16,3,8,1,15,1,5,1,blood-avail-data-10-9-26.pdf,Nashik,Tidke Colony,Nashik,19.99065,73.77526,23.91769435257658,Low Risk
2026-09-10,2026-09-10 09:59:56,18059,Bharatratna Dr Babasaheb Ambedkar Mun. Gen. Hospital Blood Centre,"Bharatratna Dr Babasaheb Ambedkar Mun Gen Hospital , First F, MUMBAI, Mumbai,  Maharashtra","Phone: 28647003/4 ,Fax: -, Email: bloodbankbdba@gmail.com",Govt.,0,0,0,0,0,0,0,0,blood-avail-data-10-9-26.pdf,Mumbai,First F,MUMBAI,19.208,72.85105,50.0,Moderate Risk
2026-09-10,2026-09-10 00:16:33,18175,Ndmvps Medical College And Hospital Blood Centre,"MVP Hospital Blood Bank, O-131, Ground Floor, OPD Building, , Nashik , Nashik,  Maharashtra","Phone: 9921737694 ,Fax: -, Email: archu12241@gmail.com",Charitable/Vol,57,4,45,11,75,7,17,0,blood-avail-data-10-9-26.pdf,Nashik,Adgaon,Nashik,20.03435,73.85457,10.306691712730215,Low Risk
2026-09-10,2026-09-10 07:23:13,18055,"Meenatai Thackeray Blood Centre, Goregaon, Mumbai, Managed By Prabodhan  Goregaon","CTS No.899/C, First floor, Village Pahadi, Sitaram Patkar Marg, Off Aarey Road,  Goregaon West., Mumbai, Mumbai, Maharashtra","Phone: 9820313855 ,Fax: 1234567890, Email:  meenataithackeray.bloodcentre@gmail.com",Charitable/Vol,145,0,190,0,150,0,25,0,blood-avail-data-10-9-26.pdf,Mumbai,Goregaon West,Mumbai,19.15961,72.84028,25.69393786007957,Moderate Risk
2026-09-10,2026-09-10 07:31:10,18176,"Late. Dr. G.M. Bhavsar Charitable TrustS,Malegaon Blood Centre","Late. Dr. G.M. Bhavsar Charitable Trusts Malegaon Blood Centre, Satana Naka,  Malegaon Dist Nashik, Malegaon, Nashik, Maharashtra","Phone: 9371550550 ,Fax: 1234567890, Email: dgbhavsar@yahoo.com",Charitable/Vol,27,1,77,4,84,3,15,0,blood-avail-data-10-9-26.pdf,Nashik,Satana Naka,Malegaon,20.55301,74.51805,16.815001497383626,Low Risk
2026-09-10,2026-09-10 08:27:21,18177,"Shri Sai Seva Medical Foundation Sanchalit, Sanjeevani Blood Centre","First Floor,Plot No. 10/11, Sr. no:24/1+2+3, Vadala Shivar, , Nashik, Nashik,  Maharashtra","Phone: 9372811919,0253-2411888 ,Fax: -, Email: sanjeevani.bb@gmail.com",Charitable/Vol,5,0,20,0,15,0,7,0,blood-avail-data-10-9-26.pdf,Nashik,Vadala Shivar,Nashik,19.97559,73.80397,22.71108497693705,Low Risk
2026-09-10,2026-09-10 09:13:38,18178,"Medical Superintendent, Regional Referal Hospital Blood Bank,(Superspeciality  Hospital) Nashik","Shalimar Chowk,, Nashik, Nashik, Maharashtra","Phone: 9850632960,0253-2594762 ,Fax: 0253-2594762, Email:  rrhnashik@gmail.com",Govt.,0,0,0,0,0,0,0,0,blood-avail-data-10-9-26.pdf,Nashik,Shalimar Chowk,Nashik,20.00054,73.7874,50.0,Moderate Risk
2026-09-10,2026-09-10 10:59:35,18057,Suburban Hi-Tech Blood Centre,"206, Shagun,Rani-Sati Marg, Malad (East), , as above, Mumbai, Mumbai,  Maharashtra","Phone: 9823244573 ,Fax: -, Email: suburban.hitech@yahoo.com",Charitable/Vol,10,0,5,0,12,1,5,0,blood-avail-data-10-9-26.pdf,Mumbai,Malad,Mumbai,19.18378,72.84917,30.467611374038015,Moderate Risk
2026-09-10,2026-09-10 06:59:24,18050,Sevenhills Healthcare Private Limited Hospital Blood Centre,"2nd Floor, Block-16, Sevenhills Hospital,  Survey No.155, 15, Mumabi, Mumbai,  Maharashtra","Phone: 02267676719 ,Fax: -, Email: bloodbank@sevenhillshospital.com",Private,20,0,53,0,92,0,2,0,blood-avail-data-10-9-26.pdf,Mumbai,Mumabi,Mumbai,19.11779,72.87809,26.804044441048188,Moderate Risk
2026-09-10,2026-09-10 11:14:28,18292,"Kasturba Health SocietyS, Blood Centre, Sevagram(Mgims)","Kasturba Health SocietyS, Blood Centre, Sevagram(Mgims), Department of  Pathology, MGIMS and Kasturba Hospital  Sevagr, Wardha, Wardha, Maharashtra","Phone: 9422144855 ,Fax: 7152284333, Email: bloodbank@mgims.ac.in",Charitable/Vol,14,0,23,6,14,2,11,3,blood-avail-data-10-9-26.pdf,Wardha,Department Of Pathology,Wardha,20.73929,78.66093,20.55573003454816,Low Risk
2026-09-10,2026-09-10 17:04:28,18171,"Jankalyan Blood Centre, Nashik","3, Shree Nagar, Old Gangapur Naka, Gangapur Road,, Nashik, Nashik, Maharashtra","Phone: 0253-2573493/2575249 ,Fax: 0253-2313722, Email:  rssjan_nsk@rediffmail.com",Charitable/Vol,51,4,22,2,82,4,20,4,blood-avail-data-10-9-26.pdf,Nashik,Gangapur,Nashik,20.00884,73.7702,9.426741124760117,Low Risk
2026-09-10,2026-09-10 08:30:30,18051,V.N. Desai Municipal General Hospital Blood Centre,"Plot No.34,  opp. Santacruz Gymkhana, T.P.S II, 11th Road, S, santacruz east,  mumbai, Mumbai, Maharashtra","Phone: 7021670036 ,Fax: 1234567890, Email:  vndesaibloodbank@yahoo.com",Govt.,0,0,0,0,0,0,0,0,blood-avail-data-10-9-26.pdf,Mumbai,Santacruz East,mumbai,19.07882,72.84499,50.0,Moderate Risk
2026-09-10,2026-09-10 09:46:31,18293,Jawaharlal Nehru Medical College Blood Centre,"Acharya Vinoba Bhave Rural Hospital Building, Ground Floor, , wardha, Wardha,  Maharashtra","Phone: 8600560824 ,Fax: 0, Email: jnmcbloodbank@rediffmail.com",Charitable/Vol,37,3,91,1,51,4,2,0,blood-avail-data-10-9-26.pdf,Wardha,Sawangi Meghe,wardha,20.715824,78.575564,23.41577680961703,Low Risk
2026-09-10,2026-09-10 00:05:35,18173,DevaS Health And Devlopment Foundation Samta Blood Centre,"DevaS Health And Devlopment Foundation Samta Blood Centre, Nashik, Nashik,  Maharashtra","Phone: 9975997867 ,Fax: -, Email: samtabloodbank@gamil.com",Charitable/Vol,0,0,0,0,0,0,0,0,blood-avail-data-10-9-26.pdf,Nashik,Govind Nagar,Nashik,19.97198,73.79212,42.438369822098025,Moderate Risk
2026-09-10,2026-09-10 09:18:16,18052,Holy Spirit Hospital Blood Centre,"Holy Spirit Hospital Blood Bank, Mahakali Caves Road, Andher, Mumbai, Mumbai,  Maharashtra","Phone: 7757083084 ,Fax: -, Email: holyspirit_bloodbank@yahoo.in",Charitable/Vol,15,1,22,1,15,1,2,0,blood-avail-data-10-9-26.pdf,Mumbai,Andher,Mumbai,19.12839,72.8666,22.90749045790924,Low Risk
2026-09-10,2026-09-10 17:04:27,18295,"Arpan Blood Centre,Blood Component Lab. And Aphersis Centre","First Floor, H.No.1542/43, above Bank of Badoda, Swatantrya , Sangamner,  Ahmadnagar, Maharashtra","Phone: 9822324340(Tated),02425-226036 / 220457 ,Fax: -, Email:  nandkishor@arpanbloodbank.org",Charitable/Vol,4,1,48,5,13,5,22,0,blood-avail-data-10-9-26.pdf,Ahmadnagar,Swatantrya,Sangamner,19.56998,74.20715,20.56755862014382,Low Risk
2026-09-10,2026-09-10 08:28:15,280738,Superitendent Gokuldas Tejpal Hospital,"2nd floor, G. T. Hospital, L.T. Marg, Mumbai, Mumbai, Maharashtra","Phone: 8669168538 ,Fax: -, Email: gthbloodbank@gmail.com",Govt.,0,0,0,0,0,0,0,0,blood-avail-data-10-9-26.pdf,Mumbai,L.T.,Mumbai,18.94505,72.83183,50.0,Moderate Risk
2026-09-10,2026-09-10 08:36:44,18290,Dean Government Medical College And Super Speciality Hospital Blood Centre,"Government Medical College Campus Near Tukloji Putla and  RS, Nagpur, Nagpur,  Maharashtra","Phone: 9595219178 ,Fax: 1234567890, Email: bloodbanksshngp@gmail.com",Govt.,0,0,0,0,0,0,0,0,blood-avail-data-10-9-26.pdf,Nagpur,Ajni,Nagpur,21.12393,79.1041,50.0,Moderate Risk
2026-09-10,2026-09-10 08:37:46,18291,"District - Civil Surgeon,  General Hospital Blood Centre Wardha","New Bldg. OPD 1st Floor, General Hosp.,Dr.Ambedkar Road, Nea, wardha, Wardha,  Maharashtra","Phone: 9923228026,8380026088 ,Fax: 07152-250624, Email:  cswardha@rediffmail.com",Govt.,18,0,12,0,23,5,2,1,blood-avail-data-10-9-26.pdf,Wardha,General Hosp,wardha,20.73785,78.6032,22.860092885034188,Low Risk
